regiao,UF,municipio,codigo_municipio,urbana,rural,total,ano,ideb,fundeb
Norte ,RO,alvorada d'oeste,1100346,361,83,444,2023,5.2,10190728.31
Norte ,RO,ariquemes,1100023,4915,789,5704,2023,5.3,82406714.96
Norte ,RO,buritis,1100452,1494,431,1925,2023,5.4,20957580.55
Norte ,RO,cabixi,1100031,368,0,368,2023,5.8,4567392.1
Norte ,RO,cacaulândia,1100601,250,71,321,2023,4.7,4347527.85
Norte ,RO,cacoal,1100049,2354,683,3037,2023,5.4,50622225.870000005
Norte ,RO,campo novo de rondônia,1100700,352,446,798,2023,4.8,10576849.88
Norte ,RO,candeias do jamari,1100809,1158,661,1819,2023,4.6,24843693.42
Norte ,RO,castanheiras,1100908,0,224,224,2023,,4088738.34
Norte ,RO,cerejeiras,1100056,936,0,936,2023,5.6,11901025.32
Norte ,RO,chupinguaia,1100924,518,301,819,2023,5.2,10858512.48
Norte ,RO,colorado do oeste,1100064,745,163,908,2023,6.6,13918311.6
Norte ,RO,corumbiara,1100072,286,224,510,2023,5.7,5929115.41
Norte ,RO,costa marques,1100080,789,278,1067,2023,4.4,15125966.34
Norte ,RO,cujubim,1100940,814,362,1176,2023,4.7,20204932.98
Norte ,RO,espigão d'oeste,1100098,1250,220,1470,2023,6.1,21790948.49
Norte ,RO,governador jorge teixeira,1101005,442,104,546,2023,4.6,8082151.28
Norte ,RO,guajará-mirim,1100106,2084,0,2084,2023,4.6,25034218.25
Norte ,RO,itapuã do oeste,1101104,704,50,754,2023,5.6,9419138.06
Norte ,RO,jaru,1100114,2663,170,2833,2023,5.9,40227428.84
Norte ,RO,ji-paraná,1100122,3536,468,4004,2023,6.1,60292525.73
Norte ,RO,machadinho d'oeste,1100130,1561,717,2278,2023,4.9,26202628.32
Norte ,RO,ministro andreazza,1101203,333,65,398,2023,6,7452496.95
Norte ,RO,mirante da serra,1101302,553,81,634,2023,5.3,8414463.06
Norte ,RO,monte negro,1101401,570,361,931,2023,5.1,12921270.51
Norte ,RO,nova brasilândia d'oeste,1100148,671,274,945,2023,5.8,17687671.75
Norte ,RO,nova mamoré,1100338,1505,579,2084,2023,4.6,25046861.12
Norte ,RO,nova união,1101435,255,124,379,2023,5.7,6521051.83
Norte ,RO,novo horizonte do oeste,1100502,465,0,465,2023,6.1,5445868.72
Norte ,RO,ouro preto do oeste,1100155,1847,214,2061,2023,5.7,28469017.5
Norte ,RO,parecis,1101450,244,17,261,2023,5,4191724.71
Norte ,RO,pimenta bueno,1100189,1981,216,2197,2023,5.7,33717832.82
Norte ,RO,pimenteiras do oeste,1101468,165,0,165,2023,5.6,2318372.06
Norte ,RO,porto velho,1100205,22650,4339,26989,2023,5.3,323852788.23
Norte ,RO,presidente médici,1100254,788,108,896,2023,5.3,11774298.23
Norte ,RO,primavera de rondônia,1101476,168,76,244,2023,5.9,2918771.96
Norte ,RO,rio crespo,1100262,278,0,278,2023,5,3583203.87
Norte ,RO,rolim de moura,1100288,2682,327,3009,2023,6.1,40610519.75
Norte ,RO,santa luzia d'oeste,1100296,369,0,369,2023,5.6,6310354.1
Norte ,RO,são felipe d'oeste,1101484,294,0,294,2023,5.4,3634258.83
